Name,Address,Location,Price,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,GreenStar,FacilitiesAndServices,Description
Madonnina del Pescatore,"via Lungomare Italia 11, Marzocca, 60019, Italia","Marzocca, Italia",€€€€,"Creativa, Contemporanea",13.2821211,43.6806944,+39071698267,https://guide.michelin.com/en/marche/marzocca/restaurant/madonnina-del-pescatore,https://www.morenocedroni.it/,2 Stelle,0,"Aria condizionata,Vista magnifica,Interessante carta dei vini","Sono passati ormai quarant'anni da quando la Madonnina ha aperto nel 1984, eppure lo chef Moreno Cedroni non ha perso il tocco creativo che lo ha portato a diventare uno degli chef più influenti della sua generazione. Anno dopo anno, mangiare a La Madonnina rimane una novità: il menu riesce come nessun altro a riflettere le tradizioni passate e le future tendenze culinarie, specialmente nei suoi piatti di pesce e frutti di mare, e nuovi piatti vengono aggiunti regolarmente, spesso dopo essere stati ricercati nel laboratorio accanto al ristorante usando una tecnologia alimentare specializzata. Sono disponibili due menu degustazione: “Ricordi d'infanzia & Mariella 1984-2024” che presenta i grandi piatti classici dello chef Cedroni, e “Luca e Moreno... Il Viaggio di Marco Polo” che include piatti con un'influenza asiatica e mediorientale. La moglie dello chef Mariella supervisiona l'eccellente servizio in sala, mentre l'impegno di questa meravigliosa coppia per la loro cucina è dimostrato anche dal loro orto situato quasi proprio sulla spiaggia, che fornisce verdure infuse con l'aria salmastra del mare - un'idea brillante che rappresenta il loro forte legame con la terra. La carta dei vini presenta una popolare selezione di vini spumanti francesi."
Torre del Saracino,"via Torretta 9, Vico Equense, 80069, Italia","Vico Equense, Italia",€€€€,Creativa,14.419559,40.6606947,+390818028555,https://guide.michelin.com/en/campania/vico-equense/restaurant/torre-del-saracino,https://www.torredelsaracino.it/,2 Stelle,0,"Aria condizionata,Parcheggio,Interessante carta dei vini,Terrazza","Dalla strada costiera si prende una serie di tornanti che scendono a Marina di Equa, la spiaggia di Vico, dove vedrai questa vecchia torre fortificata che si erge a pochi metri dal mare. Nella torre stessa, con musica in sottofondo, gli ospiti possono gustare un aperitivo accompagnato da una straordinaria selezione di antipasti fantasiosi che offrono un'introduzione all'eccellente cucina che li aspetta. Da qui, ci si sposta in una delle due eleganti sale da pranzo decorate in stile vintage anni '70 che si affacciano sul Vesuvio e sul Golfo di Napoli - l'ambientazione per un pasto che rimarrà a lungo nella memoria. Gennaro Esposito è uno dei migliori chef della Campania, che crea piatti di carne e pesce (spesso nello stesso piatto) splendidamente presentati che non sono solo deliziosi ma anche pieni del colore e della vitalità della sua regione."
St. George by Heinz Beck,"viale San Pancrazio 46, Taormina, 98039, Italia","Taormina, Italia",€€€€,"Creativa, Contemporanea",15.2900353,37.8554565,+39094223537,https://guide.michelin.com/en/sicilia/taormina/restaurant/st-george-by-heinz-beck,https://www.theashbeehotel.it/menu-st-george-restaurant-by-heinz-beck/,2 Stelle,0,"Aria condizionata,Parcheggio,Giardino o parco,Vista magnifica,Interessante carta dei vini,Terrazza","Una delle posizioni più desiderabili ed esclusive di Taormina, il St. George si trova nell'Hotel Ashbee, una villa di inizio XX secolo ai margini del centro storico di Taormina che ha conservato tutto il fascino di una casa privata con la sua elegante lounge e la terrazza mozzafiato adornata con palme che incorniciano lo Stretto di Messina. La cucina è il risultato di una partnership tra Heinz Beck e lo chef residente Salvatore Iuliano. L'eleganza istintiva e l'intuizione gastronomica dello chef tre stelle Michelin si combinano con l'approccio appassionato e colorato alla cucina mediterranea di Salvatore, di origini calabresi. Insieme, la cucina e l'ambiente garantiscono un'esperienza culinaria indimenticabile."
Kitchen,"via per Cernobbio 41/a, Como, 22100, Italia","Como, Italia",€€€,"Italiana, Contemporanea",9.0715676,45.8334043,+39031516460,https://guide.michelin.com/en/lombardia/como/restaurant/kitchen-325766,https://www.kitchencomo.com/,1 Stella,0,"Aria condizionata,Ristorante che offre menu vegetariani,Terrazza","Nascosta tra il verde di un parco privato, Kitchen è un elegante ristorante che serve cucina italiana creativa con un focus su ingredienti stagionali e un perfetto equilibrio tra prodotto, tecnica e sapore. Lo chef utilizza erbe e verdure del proprio orto biodinamico del ristorante che può essere visto di fronte all'ingresso. Questa abbondanza naturale fornisce la base per il menu degustazione Green; l'altro menu degustazione si chiama Experience; c'è anche un eccellente à la carte. Il servizio è attento e c'è un'ottima selezione di vini."
Pascucci al Porticciolo,"viale Traiano 85, angolo via Fiumara 2, Fiumicino, 00054, Italia","Fiumicino, Italia",€€€,Frutti di mare,12.2271443,41.770165,+390665029204,https://guide.michelin.com/en/lazio/fiumicino/restaurant/pascucci-al-porticciolo,https://www.pascuccialporticciolo.it,1 Stella,0,"Aria condizionata,Lista vini interessante,Terrazza","Un focus sul mare sostiene l'intera filosofia di questo ristorante, il che forse non sorprende in una località costiera come Fiumicino! Qui, lo chef Pascucci celebra il mare appieno nel suo menu “Come è profondo il mare” che mostra piatti ben presentati accompagnati da una lista dei vini che celebra i produttori locali della costa laziale. Lo chef seleziona ingredienti locali di alta qualità che prepara con una precisione quasi orientale – raccomandiamo particolarmente il capone crudo con ceviche, caviale Kaluga-Amur e zucchine. Vanessa supervisiona il dedicato team di sala, che fornisce un servizio caloroso e attento."
Cannavacciuolo Le Cattedrali Asti,"frazione Valleandona 1/b, Asti, 14100, Italia","Asti, Italia",€€€€,"Creativa, Mediterranea",8.1173043,44.9078373,+3901411858888,https://guide.michelin.com/en/piemonte/asti/restaurant/cannavacciuolo-le-cattedrali-asti,https://www.lecattedrali.com/,1 Stella,0,"Aria condizionata,Parcheggio,Giardino o parco,Lista vini interessante,Terrazza,Accesso per sedie a rotelle","Situato nelle colline fuori Asti, questa locanda moderna con camere è incastonata in circa 18 ettari di boschi e prati. L'arredamento interno qui è contemporaneo e minimalista, mentre la cucina è supervisionata dal famoso chef tre stelle Michelin Antonino Cannavacciuolo, con lo chef residente Gianluca Renzi, che ha già dimostrato il suo valore in altri ristoranti di alta qualità, al timone in cucina. Originario di Roma e formatosi professionalmente in varie località, questo chef crea una cucina che combina tocchi immaginativi personali con influenze regionali, inclusi sapori tradizionali dal Piemonte. La superba lista dei vini presenta più di 2.000 etichette, inclusa un'impressionante selezione di vini Barolo e Barbaresco."
Dalla Gioconda,"via dell'Orizzonte 2, Gabicce Monte, 61011, Italia","Gabicce Monte, Italia",€€€,"Contadina, Creativa",12.7725315,43.963886,+390541962295,https://guide.michelin.com/en/marche/gabicce-monte/restaurant/dalla-gioconda,https://www.dallagioconda.it/,1 Stella,1,"Aria condizionata,Vista magnifica,Lista vini interessante,Terrazza,Accesso per sedie a rotelle","Tra il cielo blu e il Mar Adriatico, nel punto più alto di Gabicce Monte, Dalla Gioconda è la rinascita gourmet di un rinomato locale da ballo della città. Il design è caldo, concepito e creato con la sostenibilità in mente. Grazie a una lunga esperienza all'Osteria Francescana di Massimo Bottura, il talentuoso chef Davide Di Fabio crea piatti precisi e belli, cotti con i migliori ingredienti del territorio e del proprio orto. La cantina nasconde vere gemme, e la terrazza estiva offre momenti di pura bellezza."
San Giorgio,"viale Brigate Bisagno 69r, Genoa, 16129, Italia","Genova, Italia",€€€,"Moderna, Ligure",8.945731,44.4016634,+393479106338,https://guide.michelin.com/en/liguria/genova/restaurant/san-giorgio562345,https://www.ristorantesangiorgiogenova.it/,1 Stella,0,"Aria condizionata,Lista vini interessante,Accesso per sedie a rotelle","Situato in città sebbene non proprio nel centro, San Giorgio è un tipico ristorante genovese – elegante e classico nello stile, con un'ottima cucina servita dalla famiglia Scala che è alla guida da decenni. Il giovane chef Samuele Di Mauro è al timone, avendo iniziato qui come apprendista e lavorato fino alla posizione di sous-chef e poi head chef nel 2022. Nonostante un focus sulla presentazione e tecniche moderne, come dimostrato in piatti come il tonno rosso crudo condito con una intensa mousse di verbena e servito con crema di capperi e un “caviale” di tonno essiccato e fritto, la sua cucina è in stile mediterraneo, con radici negli aromi e sapori liguri. La lista dei vini è impressionante quanto la cucina, con un'intera sezione dedicata a vini spumanti francesi e italiani."
Abbruzzino,"via Fiume Savuto, località Santo Janni, Catanzaro, 88100, Italia","Catanzaro, Italia",€€€,"Contadina, Contemporanea",16.6236902,38.8901852,+390961799008,https://guide.michelin.com/en/calabria/catanzaro/restaurant/abbruzzino,https://www.abbruzzino.it/,1 Stella,0,"Aria condizionata,Parcheggio,Giardino o parco,Lista vini interessante,Terrazza","Dopo aver aperto nuovi locali a Lamezia Terme (Abbruzzino Oltre), questo ristorante ha mantenuto il giovane chef Antonio Fazio (che è praticamente cresciuto qui) al timone a questo indirizzo, dove continua a offrire piatti che combinano perfettamente creatività con tradizioni calabresi. Rimane un'ottima scelta per chi cerca una cucina regionale reinterpretata con un tocco contemporaneo. In sala, il servizio supervisionato dai genitori dello chef Antonio e Rosa è sia amichevole che professionale. L'impressionante lista dei vini è anche influenzata dall'amore della famiglia per la regione, con una sezione completamente dedicata alle etichette locali, e un'altra che si concentra sui vini da altre parti d'Italia e oltre. Abbiamo particolarmente apprezzato i molti deliziosi antipasti, così come il riso con piselli, pecorino e ostriche, e il dessert signature della casa (pane, olio e zucchero), che figura sempre nel menu. Scegliete tra due menu degustazione a sorpresa e un piccolo à la carte."
Ancòra,"viale Trento 31, Cesenatico, 47042, Italia","Cesenatico, Italia",€€€,"Moderna, Italiana, Contemporanea",12.4042192,44.1955658,+390547397207,https://guide.michelin.com/en/emilia-romagna/cesenatico/restaurant/ancora-1213776,http://www.ancoracesenatico.it,1 Stella,0,"Aria condizionata,Posti a sedere al bancone,Terrazza","Una nuova avventura per l'abile chef Agostino Iacobucci (il suo ristorante originale con lo stesso nome è a Castel Maggiore), ospitata all'interno di una villa che gli appassionati di cibo ricorderanno come l'ex casa del due stelle Michelin Magnolia. In questa ambientazione elegante e accogliente, lo chef residente Marco Garattoni dimostra le precise tecniche culinarie acquisite durante i suoi molti anni di lavoro in ristoranti di alta qualità. I suoi piatti sono contemporanei, sempre colorati, ben presentati, piacevoli e attraenti, a volte anche appetitosi, e per lo più a base di pesce, con l'aggiunta di alcune opzioni vegetariane e di carne. Non perdete uno dei piatti signature più famosi di questo chef napoletano, cioè il suo “babà a tre lievitazioni”, che è leggero, delizioso e perfetto in ogni modo!"
Zur Rose,"via Josef Innerhofer 2, San Michele, 39057, Italia","San Michele, Italia",€€€,"Cucina Regionale, Classica",11.258857,46.455093,+390471662249,https://guide.michelin.com/en/trentino-alto-adige/trentino-alto-adige-san-michele/restaurant/zur-rose,https://www.zur-rose.com/it,1 Stella,0,"Lista vini interessante,Ristorante che offre menu vegetariani,Terrazza","Il longevo Zur Rose è un ristorante gourmet che ha sicuramente lasciato il segno lungo la romantica Strada del Vino Tirolese. Qui, lo chef Herbert Hintner serve la sua versione di cucina creativa e contemporanea (abilmente assistito da suo figlio Daniel da cinque anni) che ha una forte identità regionale influenzata dall'Alto Adige, in un elegante edificio risalente al 1300 – il ristorante è noto come “La Rosa” dal 1585. Ingredienti e piatti cambiano a seconda del periodo dell'anno, con due menu ogni stagione, uno regionale, l'altro vegetariano. Cavalcando l'onda del successo da decenni, la cucina di Hintner non vacilla mai e continua a offrire un'esperienza gourmet imperdibile."
Palais Royal Restaurant,"Calle Larga 22 Marzo 2032, Venice, 30124, Italia","Venezia, Italia",€€€€,"Creativa, Mediterranea",12.33462,45.4329,+39041406259,https://guide.michelin.com/en/veneto/venezia/restaurant/palais-royal-restaurant,https://nolinskivenezia.com/it/palais-royal-restaurant-gastronomico/,1 Stella,0,Aria condizionata,"Questo ristorante è una filiale italiana del pluripremiato Palais Royal di Parigi. Per la gioia degli amanti del buon cibo, lo chef greco Philip Chronopoulos serve ora anche le sue deliziose creazioni gastronomiche a Venezia, in questo ristorante nell'hotel Nolinski ospitato nell'ex Palazzo della Borsa. La sala da pranzo ellittica, con un'atmosfera ovattata grazie al suo bellissimo tappeto, ha un fascino tutto suo, che richiama leggermente gli anni '50. Qui, gli ospiti hanno una scelta di due menu degustazione che mostrano una cucina con un sapore mediterraneo, tecniche francesi, numerose influenze greche (inclusa la portata di apertura che reinterpreta ricette classiche) e ingredienti italiani. Opzioni di alta qualità come aragosta e caviale sono preparate con precisione e servite con vera abilità – non sorprende apprendere che Philip ha precedentemente lavorato con chef rinomati come Joël Robuchon e Alain Passard. Un eccellente nuovo indirizzo per la Laguna Veneta!"
Casin del Gamba,"via Roccolo Pizzati 1, Altissimo, 36070, Italia","Altissimo, Italia",€€€€,"Contadina, Moderna",11.2615,45.6178,+390444687709,https://guide.michelin.com/en/veneto/altissimo/restaurant/casin-del-gamba,https://www.casindelgamba.it/,1 Stella,0,"Parcheggio,Lista vini interessante,Terrazza,Accesso per sedie a rotelle","Il viaggio per arrivare qui – una strada tortuosa attraverso boschi e colline – può essere a volte impegnativo ma il caloroso benvenuto offerto da tutta la famiglia Dal Lago in questo delizioso ristorante vi fa sentire completamente a casa e più che compensa lo sforzo. Lo chef proprietario Antonio condivide gli onori e i doveri del suo ruolo con il sous-chef di lunga data Biolo. Insieme, preparano una cucina perfettamente bilanciata tra sapori classici e tendenze moderne, utilizzando ingredienti locali che rispettano il passare delle stagioni. La selvaggina figura nel menu in inverno, mentre i piatti sono spesso conditi con erbe aromatiche selvatiche (ad esempio, le lumache locali servite con timo e pane alla cipolla). Da parte sua, la signora Daria assume determinatamente due ruoli: non solo prepara i dessert, ma supervisiona anche abilmente la sala, abilmente assistita dal figlio Luca che è felice di consigliare gli ospiti nella scelta del vino. La lista dei vini ben strutturata include anche un buon numero di vini biologici."
Serrae Villa Fiesole,"Via Fra' Giovanni da Fiesole detto l'Angelico 35, Fiesole, 50014, Italia","Fiesole, Italia",€€€,"Italiana, Contemporanea",11.2980133,43.80197,+39055597252,https://guide.michelin.com/en/toscana/fiesole/restaurant/serrae-villa-fiesole,http://www.ristoranteserrae.it,1 Stella,0,"Aria condizionata,Parcheggio,Terrazza,Accesso per sedie a rotelle","La vista su Firenze è solo una delle molte ragioni per venire a Serrae, che vanta anche un attraente arredamento rinnovato, una bella location in una villa Medicea e, ultimo ma non meno importante, una superba cucina locale che è immaginativa e ricca di sapore. Tortellini di bufala con anguilla affumicata e levistico, e piccione con “olive” di fegato sono tra i punti salienti."
LoRo,"via Bruse 2, Trescore Balneario, 24069, Italia","Trescore Balneario, Italia",€€€,Creativa,9.8324198,45.6938611,+393477614728,https://guide.michelin.com/en/lombardia/trescore-balneario/restaurant/loro,http://www.loroandco.com,1 Stella,0,"Aria condizionata,Parcheggio","La cucina servita a LoRo è immaginativa sia nella presentazione che negli ingredienti, che sono combinati in piatti leggeri, originali e salutari (nel migliore senso della parola). Il focus qui è su pesce e frutti di mare, specialmente negli antipasti e nei primi, mentre tutti i piatti sono elencati con nomi immaginativi sul menu. Lo chef Pierantonio Rocchetti reinterpreta i classici favoriti italiani con stile e immaginazione, servendo porzioni generose che non lesinano sul sapore e portando gli ospiti in un delizioso viaggio culinario che culmina nei suoi eccellenti dessert. La “Sala Lab” del ristorante ospita un grande tavolo in stile design che può essere trasformato per accogliere numeri diversi di ospiti, permettendo allo chef di preparare i suoi piatti direttamente al tavolo in un'atmosfera amichevole e conviviale mantenendo comunque un feel elegante."
La Trattoria Enrico Bartolini,"Località Badiola, Castiglione della Pescaia, 58043, Italia","Castiglione della Pescaia, Italia",€€€€,"Mediterranea, Grigliate",10.97122,42.78823,+390564944322,https://guide.michelin.com/en/toscana/castiglione-della-pescaia/restaurant/la-trattoria-enrico-bartolini,https://www.enricobartolini.net/ristorante-la-trattoria-castiglione,1 Stella,0,"Aria condizionata,Parcheggio,Giardino o parco,Lista vini interessante,Terrazza","Dopo un maestoso approccio da cartolina attraverso un lungo viale fiancheggiato da cipressi e pini marittimi, passando per vigneti e bestiame maremmano lungo il percorso, si arriva finalmente a questo ristorante che serve una cucina in stile trattoria piena di sapori intensi, familiari e rassicuranti. L'arredamento qui è elegante con il occasionale tocco rustico, mentre il servizio è di altissimo livello ma piacevolmente amichevole e informale. Benvenuti al ristorante maremmano di Bartolini! Qui, lo chef residente Bruno De Moura Cossio offre una scelta di piatti con un comune denominatore, cioè la grigliatura a carbone. Tutti i piatti serviti qui sono stati grigliati in qualche modo, in modo da avere un distintivo sapore di barbecue. Tuttavia, sebbene le origini brasiliane dello chef siano evidenti in molti modi diversi, gli ingredienti sono decisamente locali, alcuni addirittura provenienti dall'azienda agricola del ristorante. Il servizio amichevole fa sentire gli ospiti completamente a casa, mentre l'eccellente selezione di vini è un'attrattiva aggiuntiva – quelli prodotti nella tenuta stessa sono altamente raccomandati."
Andreina,"via Zona Industriale Brodolini, 2, Loreto, 60025, Italia","Loreto, Italia",€€€,"Moderna, Carni e Grigliate",13.6208829,43.4404449,+39071970124,https://guide.michelin.com/en/marche/loreto/restaurant/andreina,https://www.ristoranteandreina.it/,1 Stella,0,"Aria condizionata,Parcheggio,Lista vini interessante,Terrazza","Sessant'anni dopo l'apertura di questo ristorante da sua nonna Andreina, Errico Recanati continua ad aggiungere il suo marchio distintivo all'azienda di famiglia. Seguendo la completa rinnovazione dell'interno della casa colonica, le sale da pranzo sono ancora più eleganti e accoglienti di prima. Qui, l'eccellente staff offre un servizio attento e discreto, mentre la cucina, radicata nelle tradizioni locali, si concentra especially su selvaggina e piatti alla griglia. Le uniche caratteristiche che sono sopravvissute nella sala da pranzo sono la griglia e il caminetto! Lo stile distintivo di Recanati fa pieno uso del fuoco, della brace e della griglia e spiedo sopra menzionati: è un vero esperto in quest'ultimo, permettendo a deliziosi sapori e aromi grigliati di farsi strada nella maggior parte dei suoi piatti, che spesso personalizza aggiungendo frutta e verdura del proprio orto. Tutto ciò contribuisce a quello che lo chef stesso descrive come il suo stile di cucina “neo-rurale”, che è splendidamente illuminato da nuove lampade disposte sui tavoli con la precisione di un set da palcoscenico."
Laite,"borgata Hoffe 10, Sappada, 33012, Italia","Sappada, Italia",€€€€,"Cucina Regionale, Cucina Tradizionale",12.6948157,46.5685736,+390435469070,https://guide.michelin.com/en/friuli-venezia-giulia/sappada/restaurant/laite,https://www.ristorantelaite.com/,1 Stella,0,Lista vini interessante,"Occupando una tipica proprietà di montagna in un quartiere tranquillo, questo ristorante presenta due magnifiche sale in stile Stube (una del XVII secolo, l'altra del XVIII secolo) decorate con una profusione di legno. I tre menu hanno nomi (in dialetto locale) che riassumono la visione culinaria dello chef Fabrizia Meroi. “Verpai” (qualcosa che scorre velocemente) è il menu più corto; “Asou” (“Così” in italiano) presenta i piatti storici del ristorante; e “Plissn” (aghi di abete) mostra ricette tradizionali basate su ingredienti stagionali e i capricci dello chef, con l'occasionale twist esotico (ad esempio, il pesce gatto servito con dashi di montagna e shitake). Ricette regionali e ingredienti locali stagionali hanno un posto d'onore, accompagnati da vini scelti con entusiasmo da Elena, figlia di Fabrizia, inclusa un'ottima selezione al bicchiere. Un'attenta attenzione al sapore è il focus qui piuttosto che piatti eccessivamente complessi, in modo che gli ospiti possano godersi il cibo delizioso e tornare a casa con meravigliosi ricordi di questa favolosa esperienza gourmet."
Angelo Sabatelli,"via Santa Chiara 1, Putignano, 70017, Italia","Putignano, Italia",€€€,"Contadina, Influenze Asiatiche",17.1227135,40.8500527,+390804052733,https://guide.michelin.com/en/puglia/putignano/restaurant/angelo-sabatelli,http://www.angelosabatelliristorante.com,1 Stella,0,"Aria condizionata,Lista vini interessante,Accesso per sedie a rotelle","Un talentuoso e brillante chef è al timone di questo ristorante nel centro storico della città, dove eleganti sale da pranzo in stile contemporaneo forniscono lo sfondo per una cucina tecnica che mostra prodotti locali con l'occasionale aggiunta di sapore asiatico. Una visita alla grande e ben fornita cantina dei vini è altamente raccomandata (c'è un'ottima selezione di vini spumanti e champagne), dove un paio di bei tavoli sono utilizzati per degustazioni e cene private."
La Locanda del Borgo,"località Monte Pugliano 1, Telese, 82037, Italia","Telese, Italia",€€€€,"Contadina, Creativa",14.5341855,41.2259613,+390824941878,https://guide.michelin.com/en/campania/telese/restaurant/la-locanda-del-borgo,https://www.aquapetra.com/dining/la-locanda-del-borgo/,1 Stella,0,"Parcheggio,Giardino o parco,Lista vini interessante,Ristorante che offre menu vegetariani,Terrazza","Lo chef Luciano Villani crea menu che si concentrano sulla semplicità, prodotti biologici dalla regione del Sannio e una filosofia intransigente. Il ristorante è situato all'interno dell'Hotel Acquapetra Resort&Spa, una volta un vecchio casolare trasformato in un borgo lussuoso, dove arredi antichi e strutture moderne all'avanguardia si combinano per garantire un soggiorno delizioso in ambienti eleganti. Il ristorante gourmet aggiunge al suo appeal, con una cucina che è deliziosa e sempre riconoscibilmente regionale, sebbene con l'occasionale influenza da altrove. Ci sono due menu degustazione: Aqua (solo piatti di pesce) e Petra (dedicato ai piatti di carne). Aperitivi e drink sono serviti nel bar charmant accanto al ristorante."
Tre Olivi,"via Poseidonia 41, Paestum, 84047, Italia","Paestum, Italia",€€€€,"Creativa, Campana",14.98659,40.42511,+390828720023,https://guide.michelin.com/en/campania/paestum/restaurant/tre-olivi,http://www.treolivi.com,1 Stella,0,"Aria condizionata,Parcheggio,Giardino o parco,Lista vini interessante,Accesso per sedie a rotelle","Oliver Glowig, tedesco di nascita ma italiano di adozione, è tornato in Campania dove è ora al timone nel ristorante gourmet dell'Hotel Savoy Beach. Qui, la sua cucina è mostrata su due menu degustazione (con piatti disponibili anche in stile à la carte) con molti dei suoi ingredienti a chilometro zero provenienti dall'orto proprio della proprietà. Fa ogni sforzo per tirare fuori il meglio dei abbondanti prodotti del Cilento e delle tipiche ricette mediterranee nei suoi piatti che sono contemporanei nel sapore e nell'aspetto. L'unico cambiamento strutturale del ristorante è la nuova sala privata, che vanta una propria cucina, che può essere utilizzata per ospitare eventi privati. Anche la sala ha nuovo staff, le cui competenze garantiscono che gli ospiti siano accuditi con attenzione. Quando si tratta di scegliere il vino, il sommelier Roberto è a disposizione con le sue esperte raccomandazioni."
Osteria Arbustico,"via Francesco Gregorio 40, Paestum, 84047, Italia","Paestum, Italia",€€€,"Moderna, Campana",14.9758186,40.451699,+390828851525,https://guide.michelin.com/en/campania/paestum/restaurant/osteria-arbustico,https://www.osteriaarbustico.it/,1 Stella,0,"Aria condizionata,Parcheggio,Giardino o parco,Lista vini interessante,Accesso per sedie a rotelle","Ospitata all'interno dell'hotel Royal Paestum, questo elegante ristorante contemporaneo vanta un'atmosfera attraentemente semplice e minimalista in cui la cucina dello chef proprietario Cristian Torsiello prende il centro della scena. Questo chef 40enne (originario di Valva, un distretto di Salerno dove l'Osteria fu aperta per la prima volta) mostra idee e tecniche creative nella sua ricerca di combinazioni perfette. I suoi piatti ingannevolmente semplici permettono sempre al sapore dei suoi ingredienti di provenienza locale di risplendere – il suo iconico spaghetti con zafferano è un perfetto esempio. Per questo piatto, prepara pasta secca di Gragnono allo stesso modo di un risotto, usando un brodo fatto con un terzo brodo di manzo, un terzo formaggio parmigiano e un terzo cipolle. Poi lo miscela con burro acido e zafferano d'Abruzzo per creare un piatto che è veramente delizioso e apparentemente semplice, nonostante la sua complessa preparazione. La lista dei vini continua ad evolversi, vantando circa 600 etichette e includendo alcuni rari vini regionali."
San Martino,"piazza Cappelletto 1, località Rio San Martino, Scorzè, 30037, Italia","Scorzè, Italia",€€€,Moderna,12.110501,45.5892243,+390415840648,https://guide.michelin.com/en/veneto/scorz/restaurant/san-martino,https://www.ristorantesanmartino.info/,1 Stella,0,"Aria condizionata,Lista vini interessante","Un ristorante elegante e intelligente con un arredamento luminoso e minimalista in cui grandi tavoli sono ben distanziati per creare un feel esclusivo. La moglie dello chef porta un tocco di informale amichevolezza al ristorante, insieme a una impressionante conoscenza dell'eccellente lista dei vini, che offre una vasta gamma di vini spumanti e champagne. La cucina qui è moderna e personalizzata, con una leggera enfasi sul pesce, sebbene figurino anche piatti di carne."
Terrazza Bosquet,"piazza Tasso 34, Sorrento, 80067, Italia","Sorrento, Italia",€€€€,Creativa,14.3758036,40.6284812,+390818777111,https://guide.michelin.com/en/campania/sorrento/restaurant/terrazza-bosquet,https://terrazzabosquet.exvitt.it,1 Stella,0,"Aria condizionata,Parcheggio,Giardino o parco,Vista magnifica,Lista vini interessante,Terrazza","Nel cuore di Sorrento, un delizioso giardino conduce come un lungo corridoio fino all'ingresso dell'Excelsior Vittoria, uno degli hotel più iconici della penisola sorrentina, dove questo ristorante gourmet dispone i suoi tavoli su una terrazza panoramica non appena il tempo lo permette (altrimenti, gli ospiti mangiano all'interno). Qui, lo chef Antonino Montefusco prepara vari menu degustazione (inclusa un'opzione vegetariana) con piatti ispirati da ricette e ingredienti dalla Campania, tutti reinterpretati con un tocco elegante ed estetico. C'è un'estesa lista dei vini, inclusa un'ottima scelta di vini al bicchiere."
Vespasia,"via Cesare Battisti 10, Norcia, 06046, Italia","Norcia, Italia",€€€€,"Umbra, Creativa",13.0920268,42.7925634,+390743817434,https://guide.michelin.com/en/umbria/norcia/restaurant/vespasia,http://vespasianorcia.com,1 Stella,1,"Aria condizionata,Giardino o parco,Ristorante che offre menu vegetariani,Terrazza,Accesso per sedie a rotelle","Situato nel centro storico di Noto che sta lentamente tornando alla vita dopo il terremoto, questo ristorante fa parte dell'hotel smart Palazzo Seneca. Si passa attraverso una successione di piccole stanze per arrivare all'elegante Sala del Vespasia, dove una chef giapponese mostra ora il meglio delle delizie gastronomiche umbre dopo molti anni di lavoro in Campania e ristoranti rinomati altrove in Italia. Olio d'oliva, salumi, lenticchie, cipolle di Cannara, gamberi di fiume e pesce, agnello dei monti Sibillini e, naturalmente, l'eccellente tartufo nero locale sono utilizzati nei suoi piatti creativi e occasionalmente complessi. La nostra descrizione non sarebbe completa senza menzionare l'eccellente servizio e il caloroso e amichevole benvenuto offerto dai Bianconi, una famiglia di lunga data nel settore alberghiero e ristorativo di Norcia."
Atelier,"piazza Matteotti 36, Domodossola, 28845, Italia","Domodossola, Italia",€€€,"Contadina, Contemporanea",8.2957587,46.1149939,+390324481326,https://guide.michelin.com/en/piemonte/domodossola/restaurant/atelier161790,https://www.eurossola.com/it/atelier-restaurant/,1 Stella,0,"Parcheggio,Ristorante che offre menu vegetariani","Il longevo Atelier non è solo uno dei ristoranti leader a Domodossola, è anche il primo in assoluto in Val d'Ossola a ricevere una stella Michelin, aggiungendo appeal turistico alla città. Qui, lo chef proprietario Giorgio Bartolucci, affiancato dalla sua intraprendente sorella Elisabetta, è riuscito a dare abilmente ed entusiasticamente nuova vita a questo ristorante fondato dai suoi genitori, mentre sua moglie Katia supervisiona l'impeccabile servizio in sala con professionalità e un sorriso amichevole. La cucina a vista su misura (fatta da artigiani locali e quasi grande quanto la sala da pranzo) è decisamente intesa come una caratteristica distintiva che lo chef energetico spera creerà una reale connessione tra gli ospiti e la sua squadra. Sapore, varietà e presentazione sono le chiavi di volta della cucina all'Atelier, dove i piatti sono emozionanti, di ispirazione e occasionalmente presentano intriganti reinterpretazioni di ricette locali tradizionali."
La Buca,"corso Garibaldi 45, Cesenatico, 47042, Italia","Cesenatico, Italia",€€€,"Frutti di mare, Contemporanea",12.396823,44.200314,+390547675649,https://guide.michelin.com/en/emilia-romagna/cesenatico/restaurant/la-buca130947,https://www.labucaristorante.com/,1 Stella,0,"Aria condizionata,Terrazza,Accesso per sedie a rotelle","Scegliete un tavolo sulla terrazza estiva all'aperto (proprio sull'acqua!) di questo ristorante per apprezzare al meglio la sua posizione che affaccia sul pittoresco porto canale e le sue case d'epoca. La sala da pranzo interna è anche attraente, con la sua cucina a vista e un feel moderno ed elegante, mentre il menu si concentra quasi esclusivamente sul pesce, spesso servito con verdure, alcune delle quali biologiche. Godetevi un'ampia selezione di antipasti crudi per iniziare (alcuni semplici nella loro preparazione, mentre altri sono più elaborati), poi scegliete tra una gamma di piatti moderni e ben presentati, come il cefalo ripieno con prugne sott'aceto e insalata di limone, forse accompagnato da uno dei tanti champagne inclusi nella lista dei vini."
